# Fonte: IBGE, Sistema de Informacoes e Indicadores Culturais (SIIC), API servicodados.ibge.gov.br/api/v1/pesquisas/10092, consulta 2026-09-23. valor = valor_publicado x multiplicador dos metadados. Script: analise/03b_ibge_cultura_es.py
indicador_id,indicador,descricao_ibge,unidade,multiplicador,localidade,ano,valor_publicado,valor
82729,pct_despesa_familiar_cultura_pof,Pesquisa de Orçamentos Familiares > Percentual da despesa de consumo monetária e não monetária média mensal familiar na cultura,%,1,SP,2018,7.7,7.7
82729,pct_despesa_familiar_cultura_pof,Pesquisa de Orçamentos Familiares > Percentual da despesa de consumo monetária e não monetária média mensal familiar na cultura,%,1,TO,2018,6.0,6.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AC,2018,57.2,57.2
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AC,2021,58.8,58.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AL,2018,45.0,45.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AL,2021,41.6,41.6
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AM,2018,66.8,66.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AM,2021,55.0,55.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AP,2018,60.1,60.1
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,AP,2021,60.1,60.1
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,BA,2018,43.0,43.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,BA,2021,39.8,39.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,CE,2018,48.8,48.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,CE,2021,45.1,45.1
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,DF,2018,100.0,100.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,DF,2021,100.0,100.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,ES,2018,68.9,68.9
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,ES,2021,65.1,65.1
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,GO,2018,58.2,58.2
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,GO,2021,54.1,54.1
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MA,2018,24.3,24.3
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MA,2021,9.9,9.9
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MG,2018,53.6,53.6
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MG,2021,50.6,50.6
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MS,2018,50.2,50.2
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MS,2021,53.0,53.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MT,2018,52.1,52.1
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,MT,2021,56.2,56.2
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PA,2018,46.9,46.9
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PA,2021,45.7,45.7
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PB,2018,38.9,38.9
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PB,2021,37.1,37.1
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PE,2018,55.4,55.4
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PE,2021,52.0,52.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PI,2018,40.2,40.2
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PI,2021,39.0,39.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PR,2018,57.4,57.4
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,PR,2021,50.6,50.6
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RJ,2018,78.6,78.6
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RJ,2021,85.8,85.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RN,2018,46.5,46.5
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RN,2021,36.2,36.2
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RO,2018,56.8,56.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RO,2021,42.8,42.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RR,2018,71.0,71.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RR,2021,71.3,71.3
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RS,2018,51.9,51.9
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,RS,2021,49.0,49.0
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,SC,2018,57.8,57.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,SC,2021,56.2,56.2
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,SE,2018,40.7,40.7
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,SE,2021,43.5,43.5
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,SP,2018,80.8,80.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,SP,2021,77.8,77.8
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,TO,2018,29.7,29.7
82624,pct_residentes_mun_com_cinema,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Cinema,%,1,TO,2021,38.0,38.0
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AC,2018,65.3,65.3
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AC,2021,67.8,67.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AL,2018,57.3,57.3
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AL,2021,66.1,66.1
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AM,2018,59.0,59.0
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AM,2021,61.0,61.0
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AP,2018,76.9,76.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,AP,2021,77.3,77.3
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,BA,2018,56.0,56.0
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,BA,2021,45.9,45.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,CE,2018,66.8,66.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,CE,2021,70.7,70.7
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,DF,2018,100.0,100.0
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,DF,2021,100.0,100.0
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,ES,2018,73.6,73.6
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,ES,2021,74.5,74.5
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,GO,2018,53.4,53.4
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,GO,2021,52.1,52.1
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MA,2018,27.9,27.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MA,2021,27.5,27.5
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MG,2018,67.2,67.2
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MG,2021,66.9,66.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MS,2018,67.9,67.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MS,2021,64.9,64.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MT,2018,47.9,47.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,MT,2021,55.8,55.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PA,2018,43.5,43.5
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PA,2021,44.5,44.5
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PB,2018,49.8,49.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PB,2021,54.8,54.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PE,2018,62.1,62.1
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PE,2021,63.8,63.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PI,2018,51.7,51.7
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PI,2021,53.9,53.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PR,2018,66.4,66.4
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,PR,2021,71.4,71.4
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RJ,2018,77.4,77.4
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RJ,2021,81.2,81.2
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RN,2018,44.7,44.7
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RN,2021,50.6,50.6
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RO,2018,55.9,55.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RO,2021,61.8,61.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RR,2018,71.0,71.0
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RR,2021,71.3,71.3
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RS,2018,82.8,82.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,RS,2021,81.9,81.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,SC,2018,72.7,72.7
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,SC,2021,72.4,72.4
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,SE,2018,44.9,44.9
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,SE,2021,47.1,47.1
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,SP,2018,85.8,85.8
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,SP,2021,86.6,86.6
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,TO,2018,36.7,36.7
82622,pct_residentes_mun_com_museu,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Museus,%,1,TO,2021,36.0,36.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AC,2018,69.0,69.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AC,2021,67.6,67.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AL,2018,48.5,48.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AL,2021,50.7,50.7
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AM,2018,61.9,61.9
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AM,2021,62.0,62.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AP,2018,76.9,76.9
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,AP,2021,75.4,75.4
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,BA,2018,57.0,57.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,BA,2021,48.6,48.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,CE,2018,67.5,67.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,CE,2021,71.5,71.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,DF,2018,100.0,100.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,DF,2021,100.0,100.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,ES,2018,63.1,63.1
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,ES,2021,78.2,78.2
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,GO,2018,64.5,64.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,GO,2021,68.1,68.1
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MA,2018,36.2,36.2
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MA,2021,35.1,35.1
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MG,2018,65.2,65.2
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MG,2021,66.2,66.2
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MS,2018,58.8,58.8
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MS,2021,56.6,56.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MT,2018,34.6,34.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,MT,2021,40.1,40.1
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PA,2018,48.5,48.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PA,2021,50.0,50.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PB,2018,44.1,44.1
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PB,2021,50.5,50.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PE,2018,62.5,62.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PE,2021,61.0,61.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PI,2018,43.6,43.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PI,2021,48.4,48.4
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PR,2018,74.5,74.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,PR,2021,75.9,75.9
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RJ,2018,92.0,92.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RJ,2021,93.6,93.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RN,2018,53.7,53.7
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RN,2021,58.0,58.0
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RO,2018,66.6,66.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RO,2021,71.2,71.2
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RR,2018,79.8,79.8
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RR,2021,73.1,73.1
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RS,2018,65.6,65.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,RS,2021,62.4,62.4
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,SC,2018,63.6,63.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,SC,2021,63.6,63.6
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,SE,2018,46.4,46.4
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,SE,2021,45.4,45.4
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,SP,2018,88.7,88.7
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,SP,2021,88.1,88.1
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,TO,2018,38.5,38.5
82623,pct_residentes_mun_com_teatro,Residentes em municípios com acesso a equipamentos culturais e meios de comunicação > Teatro ou sala de espetáculo,%,1,TO,2021,39.3,39.3
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2014,2285.0,2285.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2015,3322.0,3322.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2016,1839.0,1839.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2017,2411.0,2411.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2018,2662.0,2662.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2019,1809.0,1809.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2020,1815.0,1815.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2021,1772.0,1772.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2022,2316.0,2316.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2023,2461.0,2461.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AC,2024,1798.0,1798.0
82620,rendimento_medio_setor_cultural_pnadc,Pesquisa Nacional por Amostra de Domicílios Contínua  > Rendimento médio real habitual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência > Setor Cultural,R$,1,AL,2014,1793.0,1793.0
